predictions,targets
1.481195312500000000e+04,2.631395312500000000e+04
3.620103120803833008e+00,8.694579452276229858e-02
0.000000000000000000e+00,2.461573109030723572e-03
2.745424072265625000e+03,1.967781372070312500e+02
0.000000000000000000e+00,7.578623962402343750e+01
1.131318847656250000e+04,1.599101806640625000e+03
5.601377868652343750e+01,9.631442070007324219e+00
0.000000000000000000e+00,1.185333251953125000e+00
3.363502734375000000e+04,2.252853710937500000e+04
0.000000000000000000e+00,1.087765186084943547e-12
0.000000000000000000e+00,5.900893285115671461e-08
0.000000000000000000e+00,1.170903025010444284e-14
8.023410644531250000e+03,8.705651367187500000e+03
0.000000000000000000e+00,3.610976564232259989e-04
2.045976161956787109e+00,1.354120612144470215e+00
5.522929687500000000e+03,4.545172363281250000e+03
0.000000000000000000e+00,2.805189992783046343e-14
0.000000000000000000e+00,1.620469166838112152e-12
1.764840000000000000e+05,9.645760937500000000e+04
1.120560791015625000e+03,8.675768432617187500e+02
0.000000000000000000e+00,5.307096540008160446e-09
1.253037963867187500e+03,2.902821289062500000e+03
3.341713623046875000e+03,9.254564208984375000e+02
0.000000000000000000e+00,2.269523451104760170e-03
2.137189102172851562e+01,2.588001787662506104e-01
9.139055664062500000e+03,7.468894531250000000e+03
3.423711776733398438e+01,1.573851318359375000e+02
1.625809936523437500e+02,1.792891540527343750e+02
7.054570312500000000e+03,4.267797851562500000e+03
0.000000000000000000e+00,2.040468156337738037e-02
2.120951660156250000e+03,1.342041870117187500e+03
1.570508300781250000e+04,9.336559570312500000e+03
8.843252929687500000e+03,7.758500976562500000e+02
7.710324096679687500e+02,7.484619140625000000e+02
0.000000000000000000e+00,2.040666657876499812e-08
4.922232812500000000e+04,9.253310937500000000e+04
7.019059448242187500e+02,4.961650695800781250e+02
3.246350765228271484e+00,6.187202930450439453e-01
4.797780609130859375e+01,4.922479152679443359e+00
6.908630371093750000e+02,7.409320068359375000e+02
4.252226562500000000e+04,6.114693359375000000e+04
0.000000000000000000e+00,5.807291090067015493e-14
0.000000000000000000e+00,1.485799948066775472e-16
4.222933769226074219e+00,1.016290307044982910e+00
1.390809631347656250e+02,9.915184974670410156e+00
3.791927490234375000e+02,4.840181152343750000e+03
3.495751562500000000e+04,3.213888867187500000e+04
1.313441040039062500e+03,9.006091918945312500e+02
0.000000000000000000e+00,8.808491003264862229e-08
0.000000000000000000e+00,6.370517075993120670e-05
4.546220703125000000e+03,1.035821582031250000e+04
3.351478576660156250e+01,2.852382659912109375e-01
0.000000000000000000e+00,1.100096014283735713e-09
5.245857421875000000e+03,3.969258789062500000e+03
3.929082763671875000e+03,3.968224487304687500e+02
0.000000000000000000e+00,2.408432654699144138e-11
0.000000000000000000e+00,2.147376217180863023e-04
0.000000000000000000e+00,1.009394909488037229e-04
2.119040283203125000e+03,2.245707031250000000e+03
0.000000000000000000e+00,3.863285827636718750e+01
4.708810546875000000e+04,4.171342968750000000e+04
1.284791210937500000e+04,3.132681835937500000e+04
6.787136230468750000e+03,1.106743750000000000e+04
5.515497589111328125e+01,1.015305328369140625e+01
0.000000000000000000e+00,3.250299940862021435e-16
0.000000000000000000e+00,8.762875841616946104e-12
9.776793945312500000e+03,1.787055078125000000e+04
1.416743945312500000e+04,2.784341064453125000e+03
0.000000000000000000e+00,6.686739623546600342e-03
1.901360778808593750e+02,1.823285675048828125e+01
3.997263916015625000e+03,9.500829467773437500e+02
0.000000000000000000e+00,3.936431407928466797e-01
0.000000000000000000e+00,2.040203028492049847e-14
5.400061798095703125e+01,1.830185699462890625e+01
2.069142723083496094e+01,1.933903060853481293e-02
3.914664062500000000e+03,3.277629882812500000e+03
1.112646240234375000e+03,1.145218994140625000e+03
0.000000000000000000e+00,2.402700163394583255e-13
4.711476325988769531e+00,7.386376637441571802e-06
0.000000000000000000e+00,2.875294724535848445e-10
1.480172968750000000e+05,1.098355390625000000e+05
1.243064212799072266e+01,1.108240795135498047e+01
2.234096562500000000e+05,5.221661875000000000e+05
1.209886425781250000e+04,1.742251367187500000e+04
1.269033496093750000e+04,4.183712890625000000e+03
6.117010116577148438e-01,1.080000972747802734e+01
8.291982421875000000e+03,6.436443359375000000e+03
6.671159667968750000e+03,3.880054931640625000e+03
5.563507031250000000e+04,9.735184375000000000e+04
9.098719482421875000e+02,2.259329589843750000e+03
4.071754687500000000e+04,3.853419531250000000e+04
0.000000000000000000e+00,4.207371162578965595e-08
0.000000000000000000e+00,5.152681260369718075e-04
2.965162849426269531e+01,1.216784477233886719e+01
5.052124977111816406e+00,1.182117843627929688e+02
2.205218505859375000e+02,4.121996307373046875e+01
3.282052490234375000e+03,3.044655273437500000e+03
7.504436035156250000e+02,7.858296508789062500e+02
0.000000000000000000e+00,1.441110612176998984e-06
0.000000000000000000e+00,1.107799629807004749e-08
1.149599023437500000e+04,3.856480957031250000e+03
3.205176025390625000e+03,2.211372314453125000e+03
2.813599609375000000e+03,2.362531738281250000e+03
7.016607910156250000e+03,2.785196289062500000e+04
0.000000000000000000e+00,6.691042164774785306e-11
2.651858215332031250e+02,2.519342651367187500e+02
6.678642187500000000e+04,1.146186640625000000e+05
2.400625038146972656e+01,2.365631294250488281e+01
0.000000000000000000e+00,1.378558636133675463e-07
6.492983398437500000e+03,4.602094238281250000e+03
0.000000000000000000e+00,4.555021693164462704e-09
0.000000000000000000e+00,3.658945976064975625e-13
1.492869384765625000e+03,2.511110595703125000e+03
2.111970947265625000e+03,2.697397705078125000e+03
1.168901953125000000e+05,1.119496171875000000e+05
7.116739746093750000e+03,9.825162963867187500e+02
0.000000000000000000e+00,4.144259127493096773e-14
3.632736572265625000e+03,3.042544189453125000e+03
1.457233203125000000e+04,6.053916015625000000e+03
0.000000000000000000e+00,8.976019039153015910e-09
6.311416992187500000e+03,1.032109179687500000e+04
6.304907226562500000e+02,4.431222839355468750e+02
1.686520898437500000e+04,1.622469218750000000e+05
8.835780273437500000e+03,1.211410546875000000e+04
5.468194824218750000e+03,3.273594726562500000e+03
0.000000000000000000e+00,2.410740703344345093e-01
1.444631640625000000e+04,1.159776269531250000e+04
2.873695556640625000e+03,1.810405273437500000e+03
0.000000000000000000e+00,9.115092578296235537e-13
1.954275195312500000e+04,5.672454589843750000e+03
1.086531796875000000e+05,9.069115625000000000e+04
0.000000000000000000e+00,1.138059735298156738e+00
9.646492767333984375e+01,3.394270420074462891e+00
3.433569580078125000e+03,4.735363281250000000e+03
0.000000000000000000e+00,7.576874240869391208e-13
4.926734619140625000e+02,3.506704406738281250e+02
9.717529296875000000e+03,3.631792578125000000e+04
3.850053710937500000e+02,1.188918334960937500e+03
2.271657104492187500e+02,1.017736572265625000e+03
4.780897460937500000e+03,3.206618164062500000e+03
0.000000000000000000e+00,2.424900016027853322e-13
6.595213317871093750e+01,2.481618499755859375e+01
2.029738769531250000e+02,1.792154693603515625e+02
0.000000000000000000e+00,9.829408372752368450e-05
8.759999389648437500e+02,1.924564361572265625e+02
3.729287353515625000e+03,2.072123046875000000e+03
0.000000000000000000e+00,4.865642700195312500e+02
0.000000000000000000e+00,1.490493600937725649e-12
3.940898681640625000e+03,3.607500244140625000e+03
0.000000000000000000e+00,5.926352969254367054e-06
1.209416508674621582e+00,1.289239060133695602e-02
7.738818359375000000e+03,1.542909570312500000e+04
8.991413281250000000e+04,1.916862109375000000e+04
3.524023132324218750e+02,1.937123870849609375e+02
7.684843261718750000e+03,7.753887695312500000e+03
7.503020629882812500e+02,2.812168884277343750e+01
5.668998437500000000e+04,5.729139062500000000e+04
0.000000000000000000e+00,4.215832352638244629e-01
4.987864990234375000e+02,3.575797119140625000e+02
1.509813690185546875e+01,1.780183410644531250e+01
0.000000000000000000e+00,5.501296900661811762e-12
0.000000000000000000e+00,2.066521433141677022e-12
0.000000000000000000e+00,7.489589625038206577e-04
0.000000000000000000e+00,6.984248791287728242e-14
7.788658203125000000e+03,8.911806640625000000e+03
1.341697753906250000e+04,2.263280273437500000e+03
2.690527587890625000e+03,2.710173339843750000e+03
8.992388305664062500e+02,4.656881408691406250e+02
5.824448242187500000e+02,1.154480102539062500e+03
0.000000000000000000e+00,1.287912051312067874e-12
2.525578308105468750e+01,2.593091875314712524e-02
8.727293701171875000e+02,3.637492187500000000e+03
2.066737937927246094e+01,3.283637237548828125e+01
4.812595214843750000e+02,4.598081207275390625e+01
3.044375610351562500e+02,2.150611572265625000e+02
0.000000000000000000e+00,7.426660848797173031e-12
4.836746093750000000e+03,3.424262939453125000e+03
1.547499023437500000e+04,8.323195312500000000e+03
7.415211914062500000e+03,4.016694335937500000e+03
1.080316308593750000e+04,1.868748632812500000e+04
0.000000000000000000e+00,1.121540274471044540e-02
1.206115527343750000e+04,9.411883789062500000e+03
1.315844631195068359e+01,1.196371215820312500e+03
1.328753593750000000e+05,1.168554531250000000e+05
2.431453125000000000e+04,2.852712304687500000e+04
5.294082031250000000e+03,4.538136230468750000e+03
5.894859375000000000e+03,6.302576293945312500e+02
1.910120368003845215e+00,2.015385627746582031e+00
0.000000000000000000e+00,1.567675161776374559e-13
0.000000000000000000e+00,2.807401600080083881e-08
2.332577187500000000e+05,4.574352734375000000e+04
3.032743164062500000e+03,8.968289184570312500e+02
1.119237899780273438e+00,1.105520203709602356e-01
1.467880493164062500e+03,1.327687866210937500e+03
2.817024609375000000e+04,8.946781250000000000e+03
5.046998291015625000e+02,9.938032836914062500e+02
2.391144287109375000e+03,4.384466796875000000e+03
8.369727325439453125e+01,1.291527862548828125e+02
0.000000000000000000e+00,3.428793036164279329e-07
0.000000000000000000e+00,2.946940067121458888e-15
1.036209106445312500e+02,1.120611648559570312e+02
1.573729991912841797e+00,1.396771967411041260e-01
3.629404783248901367e+00,3.025923347473144531e+01
0.000000000000000000e+00,6.184378173202276230e-03
0.000000000000000000e+00,3.191196592524647713e-03
1.026355346679687500e+03,1.445950195312500000e+03
1.271145234375000000e+05,2.981452500000000000e+05
2.423657617187500000e+04,1.300797656250000000e+04
5.303000640869140625e+01,2.338007736206054688e+01
1.360661816406250000e+04,1.469368750000000000e+04
0.000000000000000000e+00,4.294842481613159180e-01
5.271536718750000000e+04,6.344659179687500000e+03
3.481624145507812500e+02,2.036203918457031250e+02
0.000000000000000000e+00,7.154273284903922558e-10
0.000000000000000000e+00,2.223534829681739211e-04
4.112851562500000000e+04,6.151677343750000000e+04
7.621829986572265625e+01,8.158236694335937500e+01
9.512566406250000000e+04,1.637282910156250000e+04
0.000000000000000000e+00,2.969970380739539451e-10
2.471585083007812500e+02,1.986218566894531250e+02
3.940298437500000000e+04,4.172769921875000000e+04
9.183764457702636719e-02,6.650339508056640625e+01
2.098725976562500000e+04,7.995739843750000000e+04
8.325782775878906250e+00,2.759041748046875000e+02
7.040955468750000000e+04,5.806609765625000000e+04
0.000000000000000000e+00,2.316864440217614174e-03
7.979331207275390625e+01,2.280089305713772774e-03
0.000000000000000000e+00,1.345448493957519531e-01
5.890243164062500000e+03,1.945105859375000000e+04
1.123430099487304688e+02,3.194591712951660156e+01
1.529931093750000000e+05,2.900680625000000000e+05
4.806592578125000000e+04,2.299901406250000000e+05
9.344758987426757812e-01,8.035964012145996094e+00
1.481367871093750000e+04,2.312690820312500000e+04
3.718393750000000000e+04,5.083646484375000000e+03
2.049580078125000000e+03,3.028545166015625000e+03
0.000000000000000000e+00,2.932561926627386129e-08
3.635508203125000000e+04,1.900059960937500000e+04
0.000000000000000000e+00,4.071721923537552357e-05
0.000000000000000000e+00,2.000101630983408540e-06
2.553000640869140625e+02,1.024484252929687500e+03
0.000000000000000000e+00,1.105169033138774307e-14
3.614772216796875000e+03,1.740124633789062500e+03
3.886750732421875000e+03,2.597747558593750000e+03
4.074047119140625000e+03,5.548310058593750000e+03
0.000000000000000000e+00,4.149249798501841724e-05
6.833754882812500000e+03,9.655181640625000000e+03
1.014692480468750000e+04,1.168347753906250000e+04
2.799812187500000000e+05,9.789281875000000000e+05
0.000000000000000000e+00,5.940875829474334680e-12
9.431092773437500000e+03,1.219845019531250000e+04
2.020302246093750000e+03,9.389058837890625000e+02
1.931721923828125000e+03,8.596557617187500000e+02
4.780572265625000000e+04,9.958800781250000000e+04
2.481182861328125000e+02,2.541322784423828125e+02
1.796897851562500000e+04,2.513011718750000000e+03
5.237915625000000000e+04,4.826926171875000000e+04
1.662139218750000000e+05,1.181136718750000000e+05
0.000000000000000000e+00,6.330127533260565542e-09
4.449742126464843750e+01,8.780087471008300781e+00
3.233245372772216797e+00,1.487201595306396484e+01
8.130602836608886719e-01,6.374781727790832520e-01
0.000000000000000000e+00,2.229739965798130386e-13
3.249130625000000000e+05,1.208795390625000000e+05
7.362693309783935547e+00,1.961342334747314453e+00
9.568872656250000000e+04,5.685446875000000000e+04
0.000000000000000000e+00,8.739927579881623387e-05
1.256133789062500000e+03,1.840907470703125000e+03
1.079990937500000000e+05,1.138678515625000000e+04
0.000000000000000000e+00,3.704547729492187500e+02
0.000000000000000000e+00,2.052828349405899644e-04
2.048086328125000000e+04,4.116612187500000000e+05
0.000000000000000000e+00,2.027259915493573317e-09
5.786409179687500000e+03,4.081287109375000000e+03
1.179898559570312500e+03,1.080229736328125000e+03
0.000000000000000000e+00,1.603505028139728256e-14
5.905740625000000000e+04,9.457600781250000000e+04
0.000000000000000000e+00,1.150786701487049868e-07
2.426660644531250000e+03,6.079804687500000000e+03
2.535356250000000000e+04,2.633763476562500000e+04
0.000000000000000000e+00,5.834134508830857158e-09
3.076772216796875000e+03,5.428624267578125000e+02
0.000000000000000000e+00,4.588460278398542869e-09
1.856363476562500000e+04,5.054976562500000000e+04
2.105334281921386719e+01,2.123496856689453125e+02
0.000000000000000000e+00,1.161160554374873755e-07
7.027838897705078125e+01,3.932720565795898438e+01
0.000000000000000000e+00,2.118179659449381802e-10
3.929486751556396484e+00,2.540622949600219727e+00
6.763608593750000000e+04,1.514418437500000000e+05
2.268457421875000000e+04,1.610071191406250000e+04
0.000000000000000000e+00,9.749479659149073996e-07
3.979344531250000000e+04,6.131913671875000000e+04
1.201461315155029297e+00,4.190269947052001953e+00
6.250404052734375000e+02,6.109464111328125000e+02
0.000000000000000000e+00,1.704652113909688183e-10
3.193845825195312500e+02,3.056669006347656250e+02
3.746102050781250000e+03,2.328452880859375000e+03
1.155652500000000000e+05,5.679079687500000000e+04
0.000000000000000000e+00,1.960368752479553223e-01
1.105212768554687500e+03,1.484846313476562500e+03
2.718078918457031250e+02,3.359906616210937500e+02
0.000000000000000000e+00,2.166800011629350020e-16
4.237493750000000000e+04,4.413415234375000000e+04
0.000000000000000000e+00,1.631458965319076970e-12
5.637731933593750000e+03,1.693842968750000000e+04
5.773698730468750000e+03,5.351828613281250000e+03
6.150058269500732422e+00,3.717241287231445312e+00
0.000000000000000000e+00,6.091890931129455566e-01
1.767148193359375000e+03,2.217428222656250000e+03
1.360720605468750000e+04,1.924750000000000000e+04
0.000000000000000000e+00,4.258307484406032017e-09
1.461353421211242676e+00,9.796809554100036621e-01
0.000000000000000000e+00,7.035200872383684523e-14
6.826630371093750000e+03,2.643445703125000000e+04
1.147353210449218750e+02,3.374183273315429688e+01
3.452672265625000000e+04,2.859597851562500000e+04
0.000000000000000000e+00,1.482315789211319235e-12
0.000000000000000000e+00,2.538401986384997144e-07
2.393087304687500000e+04,2.497758007812500000e+04
0.000000000000000000e+00,3.203521072864532471e-01
0.000000000000000000e+00,6.035480964783346280e-06
0.000000000000000000e+00,5.292018613545224071e-06
9.385135156250000000e+04,2.270915781250000000e+05
3.527194499969482422e+00,8.588794708251953125e+00
2.946024414062500000e+04,1.668388867187500000e+04
1.229057421875000000e+05,4.071672265625000000e+04
0.000000000000000000e+00,2.228810076087975670e-15
1.984093906250000000e+05,3.330773750000000000e+05
0.000000000000000000e+00,2.345985994907096028e-04
0.000000000000000000e+00,7.671179772135439112e-13
5.128493309020996094e+00,3.499029576778411865e-01
5.997416503906250000e+03,4.300150390625000000e+03
2.935732910156250000e+03,4.016671386718750000e+03
0.000000000000000000e+00,1.440610550343990326e-02
2.446188085937500000e+04,4.822288574218750000e+03
9.512467651367187500e+02,1.820621337890625000e+03
0.000000000000000000e+00,5.956870268164493609e-07
1.359252929687500000e-01,6.665835380554199219e-01
7.139131469726562500e+02,1.054615600585937500e+03
8.455390014648437500e+02,8.956710205078125000e+02
0.000000000000000000e+00,4.556099421348935863e-12
2.977917909622192383e+00,2.019914428710937500e+03
0.000000000000000000e+00,1.890981268055577647e-13
1.062990917968750000e+04,2.246508007812500000e+04
1.078581542968750000e+03,1.089718933105468750e+02
2.839902038574218750e+02,7.472743225097656250e+01
4.201021484375000000e+04,3.435547265625000000e+04
9.547305468750000000e+04,2.350113125000000000e+05
4.205970703125000000e+03,5.155965332031250000e+03
0.000000000000000000e+00,8.616671948402654380e-06
3.240374511718750000e+03,3.982402832031250000e+03
8.736057031250000000e+04,7.157157812500000000e+04
7.554552612304687500e+02,5.560823364257812500e+02
6.960323730468750000e+03,7.926216796875000000e+03
0.000000000000000000e+00,4.650227314328958528e-09
2.218559375000000000e+04,9.329588867187500000e+03
3.474613281250000000e+04,1.298850683593750000e+04
0.000000000000000000e+00,1.583854158937469947e-09
4.296533203125000000e+04,1.949976953125000000e+04
0.000000000000000000e+00,1.083439948712093970e-15
0.000000000000000000e+00,3.218351149816833789e-12
5.862639770507812500e+02,2.557344970703125000e+02
0.000000000000000000e+00,2.275709931609526393e-08
2.662195777893066406e+01,4.344820976257324219e+00
2.377853515625000000e+03,2.724158007812500000e+04
0.000000000000000000e+00,6.735504598509578500e-08
7.610164062500000000e+03,8.432654296875000000e+03
0.000000000000000000e+00,1.405044969260416110e-09
5.341830444335937500e+02,6.862918701171875000e+02
4.735747375488281250e+02,2.604973449707031250e+02
2.539957031250000000e+03,2.738086669921875000e+03
4.660137939453125000e+01,1.000985145568847656e+01
0.000000000000000000e+00,4.068621620535850525e-02
3.635022216796875000e+03,1.923057617187500000e+03
0.000000000000000000e+00,2.018007982940162037e-08
1.022979064941406250e+03,1.243026855468750000e+03
9.639333593750000000e+04,1.010044843750000000e+05
1.158547973632812500e+03,1.878810913085937500e+03
0.000000000000000000e+00,3.556667627080400962e-09
0.000000000000000000e+00,2.431483153486624360e-06
0.000000000000000000e+00,1.857299996054141049e-16
0.000000000000000000e+00,2.119748300499768590e-11
2.787630126953125000e+03,1.910991699218750000e+03
7.961395996093750000e+03,6.328032226562500000e+03
2.999476671218872070e+00,2.964424848556518555e+00
5.570572265625000000e+03,5.794105957031250000e+03
2.284603595733642578e+00,9.163233637809753418e-01
1.226944335937500000e+03,5.650668945312500000e+02
7.414710937500000000e+03,8.872157226562500000e+03
1.362798925781250000e+04,5.600485546875000000e+04
7.018160156250000000e+03,7.025376464843750000e+03
0.000000000000000000e+00,6.344637367874383926e-04
5.744325781250000000e+04,9.985636718750000000e+04
0.000000000000000000e+00,5.824049575942069623e-11
2.286730003356933594e+01,2.276441497802734375e+02
0.000000000000000000e+00,7.474869198631495237e-05
2.734824951171875000e+03,3.210226318359375000e+03
0.000000000000000000e+00,1.950238981537812805e-14
2.557681152343750000e+03,2.183851562500000000e+03
3.277639687500000000e+05,2.195710000000000000e+06
1.447003173828125000e+03,2.063540496826171875e+02
1.830910278320312500e+03,6.219627075195312500e+02
0.000000000000000000e+00,4.176788934273645282e-05
1.580584218750000000e+05,1.090830859375000000e+05
0.000000000000000000e+00,2.843863633472665242e-08
2.074534177780151367e+00,7.482618093490600586e-02
5.707283691406250000e+03,2.154962695312500000e+04
1.418627812500000000e+05,1.220496328125000000e+05
0.000000000000000000e+00,3.234326868550851941e-06
8.609910156250000000e+04,7.968246875000000000e+04
0.000000000000000000e+00,5.362843990325927734e+00
1.800934687500000000e+05,2.883147812500000000e+05
0.000000000000000000e+00,2.676620318615985372e-13
4.241705078125000000e+04,2.561410937500000000e+04
1.955348144531250000e+03,1.952268432617187500e+03
9.886886718750000000e+03,5.565839843750000000e+03
2.723391250000000000e+05,1.769422968750000000e+05
2.002678871154785156e+01,2.517680644989013672e+00
1.525680694580078125e+02,1.846479797363281250e+02
3.624959960937500000e+03,1.977556030273437500e+03
1.387594218750000000e+05,2.895427929687500000e+04
0.000000000000000000e+00,1.263236880302429199e+00
0.000000000000000000e+00,9.323228482571721543e-07
5.544699707031250000e+03,2.463292480468750000e+03
1.865364531250000000e+05,2.134365312500000000e+05
0.000000000000000000e+00,4.396690107664634126e-15
0.000000000000000000e+00,2.903644867407149943e-14
3.444624328613281250e+01,4.567135238647460938e+01
1.258976269531250000e+04,4.902125781250000000e+04
5.594665527343750000e+03,2.211405468750000000e+04
0.000000000000000000e+00,8.482896873829304241e-07
4.999072551727294922e-01,2.771140038967132568e-01
5.949149780273437500e+02,4.396486511230468750e+02
2.453665733337402344e-01,4.097053606528788805e-04
1.872613671875000000e+04,7.474106445312500000e+03
4.263005859375000000e+04,2.263467187500000000e+04
4.050561279296875000e+03,3.699017578125000000e+03
3.806322097778320312e+00,4.768767929077148438e+01
3.538335937500000000e+04,1.485359082031250000e+04
3.196544189453125000e+02,4.738015365600585938e+01
1.498346406250000000e+05,2.700140937500000000e+05
1.138260253906250000e+03,7.837053222656250000e+02
1.463348750000000000e+05,1.187871953125000000e+05
